,year,state,measure,value
689,2012,Illinois,Unemploy,9.0
690,2013,Illinois,Unemploy,9.0
691,2014,Illinois,Unemploy,7.1
692,2015,Illinois,Unemploy,6.0
693,2005,Indiana,Unemploy,5.5
694,2006,Indiana,Unemploy,5.0
695,2007,Indiana,Unemploy,4.6
696,2008,Indiana,Unemploy,5.9
697,2009,Indiana,Unemploy,10.3
698,2010,Indiana,Unemploy,10.4
699,2011,Indiana,Unemploy,9.1
700,2012,Indiana,Unemploy,8.3
701,2013,Indiana,Unemploy,7.7
702,2014,Indiana,Unemploy,6.0
703,2015,Indiana,Unemploy,4.8
704,2005,Iowa,Unemploy,4.3
705,2006,Iowa,Unemploy,3.7
706,2007,Iowa,Unemploy,3.7
707,2008,Iowa,Unemploy,4.2
708,2009,Iowa,Unemploy,6.4
709,2010,Iowa,Unemploy,6.0
710,2011,Iowa,Unemploy,5.5
711,2012,Iowa,Unemploy,5.0
712,2013,Iowa,Unemploy,4.7
713,2014,Iowa,Unemploy,4.2
714,2015,Iowa,Unemploy,3.8
715,2005,Kansas,Unemploy,5.0
716,2006,Kansas,Unemploy,4.4
717,2007,Kansas,Unemploy,4.2
718,2008,Kansas,Unemploy,4.6
719,2009,Kansas,Unemploy,6.9
720,2010,Kansas,Unemploy,7.1
721,2011,Kansas,Unemploy,6.5
722,2012,Kansas,Unemploy,5.7
723,2013,Kansas,Unemploy,5.3
724,2014,Kansas,Unemploy,4.5
725,2015,Kansas,Unemploy,4.2
726,2005,Kentucky,Unemploy,5.9
727,2006,Kentucky,Unemploy,5.7
728,2007,Kentucky,Unemploy,5.4
729,2008,Kentucky,Unemploy,6.4
730,2009,Kentucky,Unemploy,10.3
731,2010,Kentucky,Unemploy,10.2
732,2011,Kentucky,Unemploy,9.4
733,2012,Kentucky,Unemploy,8.2
734,2013,Kentucky,Unemploy,8.0
735,2014,Kentucky,Unemploy,6.5
736,2015,Kentucky,Unemploy,5.3
737,2005,Louisiana,Unemploy,7.2
738,2006,Louisiana,Unemploy,4.5
739,2007,Louisiana,Unemploy,4.3
740,2008,Louisiana,Unemploy,4.9
741,2009,Louisiana,Unemploy,6.8
742,2010,Louisiana,Unemploy,8.0
743,2011,Louisiana,Unemploy,7.8
744,2012,Louisiana,Unemploy,7.1
745,2013,Louisiana,Unemploy,6.7
746,2014,Louisiana,Unemploy,6.4
747,2015,Louisiana,Unemploy,6.3
748,2005,Maine,Unemploy,4.9
749,2006,Maine,Unemploy,4.6
750,2007,Maine,Unemploy,4.7
751,2008,Maine,Unemploy,5.5
752,2009,Maine,Unemploy,8.1
753,2010,Maine,Unemploy,8.1
754,2011,Maine,Unemploy,7.9
755,2012,Maine,Unemploy,7.5
756,2013,Maine,Unemploy,6.6
757,2014,Maine,Unemploy,5.6
758,2015,Maine,Unemploy,4.4
759,2005,Maryland,Unemploy,4.1
760,2006,Maryland,Unemploy,3.9
761,2007,Maryland,Unemploy,3.5
762,2008,Maryland,Unemploy,4.2
763,2009,Maryland,Unemploy,7.0
764,2010,Maryland,Unemploy,7.7
765,2011,Maryland,Unemploy,7.2
766,2012,Maryland,Unemploy,7.0
767,2013,Maryland,Unemploy,6.6
768,2014,Maryland,Unemploy,5.8
769,2015,Maryland,Unemploy,5.1
770,2005,Massachusetts,Unemploy,4.8
771,2006,Massachusetts,Unemploy,4.9
772,2007,Massachusetts,Unemploy,4.6
773,2008,Massachusetts,Unemploy,5.5
774,2009,Massachusetts,Unemploy,8.1
775,2010,Massachusetts,Unemploy,8.3
776,2011,Massachusetts,Unemploy,7.3
777,2012,Massachusetts,Unemploy,6.7
778,2013,Massachusetts,Unemploy,6.7
779,2014,Massachusetts,Unemploy,5.7
780,2015,Massachusetts,Unemploy,4.8
781,2005,Michigan,Unemploy,6.8
782,2006,Michigan,Unemploy,7.0
783,2007,Michigan,Unemploy,7.0
784,2008,Michigan,Unemploy,8.0
785,2009,Michigan,Unemploy,13.7
786,2010,Michigan,Unemploy,12.6
787,2011,Michigan,Unemploy,10.4
788,2012,Michigan,Unemploy,9.1
789,2013,Michigan,Unemploy,8.8
790,2014,Michigan,Unemploy,7.2
791,2015,Michigan,Unemploy,5.4
792,2005,Minnesota,Unemploy,4.1
793,2006,Minnesota,Unemploy,4.0
794,2007,Minnesota,Unemploy,4.6
795,2008,Minnesota,Unemploy,5.4
796,2009,Minnesota,Unemploy,7.8
797,2010,Minnesota,Unemploy,7.4
798,2011,Minnesota,Unemploy,6.5
799,2012,Minnesota,Unemploy,5.6
800,2013,Minnesota,Unemploy,5.0
801,2014,Minnesota,Unemploy,4.2
802,2015,Minnesota,Unemploy,3.7
803,2005,Mississippi,Unemploy,7.5
804,2006,Mississippi,Unemploy,6.5
805,2007,Mississippi,Unemploy,6.1
806,2008,Mississippi,Unemploy,6.6
807,2009,Mississippi,Unemploy,9.5
808,2010,Mississippi,Unemploy,10.4
809,2011,Mississippi,Unemploy,10.0
810,2012,Mississippi,Unemploy,9.0
811,2013,Mississippi,Unemploy,8.5
812,2014,Mississippi,Unemploy,7.5
813,2015,Mississippi,Unemploy,6.4
814,2005,Missouri,Unemploy,5.4
815,2006,Missouri,Unemploy,4.8
816,2007,Missouri,Unemploy,5.1
817,2008,Missouri,Unemploy,6.1
818,2009,Missouri,Unemploy,9.3
819,2010,Missouri,Unemploy,9.6
820,2011,Missouri,Unemploy,8.5
821,2012,Missouri,Unemploy,6.9
822,2013,Missouri,Unemploy,6.7
823,2014,Missouri,Unemploy,6.1
824,2015,Missouri,Unemploy,5.0
825,2005,Montana,Unemploy,4.4
826,2006,Montana,Unemploy,3.5
827,2007,Montana,Unemploy,3.6
828,2008,Montana,Unemploy,5.1
829,2009,Montana,Unemploy,6.8
830,2010,Montana,Unemploy,7.3
831,2011,Montana,Unemploy,6.9
832,2012,Montana,Unemploy,6.0
833,2013,Montana,Unemploy,5.4
834,2014,Montana,Unemploy,4.7
835,2015,Montana,Unemploy,4.2
836,2005,Nebraska,Unemploy,3.8
837,2006,Nebraska,Unemploy,3.1
838,2007,Nebraska,Unemploy,3.0
839,2008,Nebraska,Unemploy,3.3
840,2009,Nebraska,Unemploy,4.6
841,2010,Nebraska,Unemploy,4.6
842,2011,Nebraska,Unemploy,4.4
843,2012,Nebraska,Unemploy,4.0
844,2013,Nebraska,Unemploy,3.8
845,2014,Nebraska,Unemploy,3.3
846,2015,Nebraska,Unemploy,3.0
847,2005,Nevada,Unemploy,4.1
848,2006,Nevada,Unemploy,4.0
849,2007,Nevada,Unemploy,4.5
850,2008,Nevada,Unemploy,6.7
851,2009,Nevada,Unemploy,11.3
852,2010,Nevada,Unemploy,13.5
853,2011,Nevada,Unemploy,13.0
854,2012,Nevada,Unemploy,11.2
855,2013,Nevada,Unemploy,9.6
856,2014,Nevada,Unemploy,7.9
857,2015,Nevada,Unemploy,6.8
858,2005,New Hampshire,Unemploy,3.6
859,2006,New Hampshire,Unemploy,3.4
860,2007,New Hampshire,Unemploy,3.5
861,2008,New Hampshire,Unemploy,3.9
862,2009,New Hampshire,Unemploy,6.2
863,2010,New Hampshire,Unemploy,5.8
864,2011,New Hampshire,Unemploy,5.4
865,2012,New Hampshire,Unemploy,5.5
866,2013,New Hampshire,Unemploy,5.1
867,2014,New Hampshire,Unemploy,4.3
868,2015,New Hampshire,Unemploy,3.4
869,2005,New Jersey,Unemploy,4.5
870,2006,New Jersey,Unemploy,4.7
871,2007,New Jersey,Unemploy,4.3
872,2008,New Jersey,Unemploy,5.3
873,2009,New Jersey,Unemploy,9.1
874,2010,New Jersey,Unemploy,9.5
875,2011,New Jersey,Unemploy,9.3
876,2012,New Jersey,Unemploy,9.3
877,2013,New Jersey,Unemploy,8.2
878,2014,New Jersey,Unemploy,6.8
879,2015,New Jersey,Unemploy,5.8
880,2005,New Mexico,Unemploy,5.1
881,2006,New Mexico,Unemploy,4.2
882,2007,New Mexico,Unemploy,3.8
883,2008,New Mexico,Unemploy,4.5
884,2009,New Mexico,Unemploy,7.5
885,2010,New Mexico,Unemploy,8.1
886,2011,New Mexico,Unemploy,7.5
887,2012,New Mexico,Unemploy,7.1
888,2013,New Mexico,Unemploy,6.9
889,2014,New Mexico,Unemploy,6.7
890,2015,New Mexico,Unemploy,6.5
891,2005,New York,Unemploy,5.0
892,2006,New York,Unemploy,4.5
893,2007,New York,Unemploy,4.6
894,2008,New York,Unemploy,5.4
895,2009,New York,Unemploy,8.3
896,2010,New York,Unemploy,8.6
897,2011,New York,Unemploy,8.3
898,2012,New York,Unemploy,8.5
899,2013,New York,Unemploy,7.7
900,2014,New York,Unemploy,6.3
901,2015,New York,Unemploy,5.3
902,2005,North Carolina,Unemploy,5.2
903,2006,North Carolina,Unemploy,4.7
904,2007,North Carolina,Unemploy,4.7
905,2008,North Carolina,Unemploy,6.1
906,2009,North Carolina,Unemploy,10.6
907,2010,North Carolina,Unemploy,10.9
908,2011,North Carolina,Unemploy,10.3
909,2012,North Carolina,Unemploy,9.3
910,2013,North Carolina,Unemploy,8.0
911,2014,North Carolina,Unemploy,6.3
912,2015,North Carolina,Unemploy,5.7
913,2005,North Dakota,Unemploy,3.4
914,2006,North Dakota,Unemploy,3.2
915,2007,North Dakota,Unemploy,3.1
916,2008,North Dakota,Unemploy,3.2
917,2009,North Dakota,Unemploy,4.1
918,2010,North Dakota,Unemploy,3.8
919,2011,North Dakota,Unemploy,3.5
920,2012,North Dakota,Unemploy,3.1
921,2013,North Dakota,Unemploy,2.9
922,2014,North Dakota,Unemploy,2.7
923,2015,North Dakota,Unemploy,2.8
924,2005,Ohio,Unemploy,5.9
925,2006,Ohio,Unemploy,5.4
926,2007,Ohio,Unemploy,5.6
927,2008,Ohio,Unemploy,6.4
928,2009,Ohio,Unemploy,10.3
929,2010,Ohio,Unemploy,10.3
930,2011,Ohio,Unemploy,8.8
931,2012,Ohio,Unemploy,7.4
932,2013,Ohio,Unemploy,7.5
933,2014,Ohio,Unemploy,5.8
934,2015,Ohio,Unemploy,4.9
935,2005,Oklahoma,Unemploy,4.5
936,2006,Oklahoma,Unemploy,4.0
937,2007,Oklahoma,Unemploy,4.1
938,2008,Oklahoma,Unemploy,3.7
939,2009,Oklahoma,Unemploy,6.4
940,2010,Oklahoma,Unemploy,6.8
941,2011,Oklahoma,Unemploy,5.9
942,2012,Oklahoma,Unemploy,5.2
943,2013,Oklahoma,Unemploy,5.3
944,2014,Oklahoma,Unemploy,4.5
945,2015,Oklahoma,Unemploy,4.4
946,2005,Oregon,Unemploy,6.2
947,2006,Oregon,Unemploy,5.3
948,2007,Oregon,Unemploy,5.2
949,2008,Oregon,Unemploy,6.5
950,2009,Oregon,Unemploy,11.3
951,2010,Oregon,Unemploy,10.6
952,2011,Oregon,Unemploy,9.5
953,2012,Oregon,Unemploy,8.8
954,2013,Oregon,Unemploy,7.9
955,2014,Oregon,Unemploy,6.8
956,2015,Oregon,Unemploy,5.6
957,2005,Pennsylvania,Unemploy,5.0
958,2006,Pennsylvania,Unemploy,4.6
959,2007,Pennsylvania,Unemploy,4.4
960,2008,Pennsylvania,Unemploy,5.3
961,2009,Pennsylvania,Unemploy,8.0
962,2010,Pennsylvania,Unemploy,8.5
963,2011,Pennsylvania,Unemploy,7.9
964,2012,Pennsylvania,Unemploy,7.8
965,2013,Pennsylvania,Unemploy,7.4
966,2014,Pennsylvania,Unemploy,5.9
967,2015,Pennsylvania,Unemploy,5.3
968,2005,Rhode Island,Unemploy,5.0
969,2006,Rhode Island,Unemploy,4.9
970,2007,Rhode Island,Unemploy,5.2
971,2008,Rhode Island,Unemploy,7.8
972,2009,Rhode Island,Unemploy,11.0
973,2010,Rhode Island,Unemploy,11.2
974,2011,Rhode Island,Unemploy,11.0
975,2012,Rhode Island,Unemploy,10.4
976,2013,Rhode Island,Unemploy,9.3
977,2014,Rhode Island,Unemploy,7.7
978,2015,Rhode Island,Unemploy,6.0
979,2005,South Carolina,Unemploy,6.7
980,2006,South Carolina,Unemploy,6.4
981,2007,South Carolina,Unemploy,5.7
982,2008,South Carolina,Unemploy,6.8
983,2009,South Carolina,Unemploy,11.2
984,2010,South Carolina,Unemploy,11.2
985,2011,South Carolina,Unemploy,10.6
986,2012,South Carolina,Unemploy,9.2
987,2013,South Carolina,Unemploy,7.6
988,2014,South Carolina,Unemploy,6.5
989,2015,South Carolina,Unemploy,6.0
990,2005,South Dakota,Unemploy,3.8
991,2006,South Dakota,Unemploy,3.1
992,2007,South Dakota,Unemploy,2.8
993,2008,South Dakota,Unemploy,3.1
994,2009,South Dakota,Unemploy,4.9
995,2010,South Dakota,Unemploy,5.0
996,2011,South Dakota,Unemploy,4.7
997,2012,South Dakota,Unemploy,4.3
998,2013,South Dakota,Unemploy,3.8
999,2014,South Dakota,Unemploy,3.4
1000,2015,South Dakota,Unemploy,3.1
1001,2005,Tennessee,Unemploy,5.6
1002,2006,Tennessee,Unemploy,5.2
1003,2007,Tennessee,Unemploy,4.7
1004,2008,Tennessee,Unemploy,6.6
1005,2009,Tennessee,Unemploy,10.5
1006,2010,Tennessee,Unemploy,9.7
1007,2011,Tennessee,Unemploy,9.0
1008,2012,Tennessee,Unemploy,7.8
1009,2013,Tennessee,Unemploy,7.8
1010,2014,Tennessee,Unemploy,6.6
1011,2015,Tennessee,Unemploy,5.6
1012,2005,Texas,Unemploy,5.4
1013,2006,Texas,Unemploy,4.9
1014,2007,Texas,Unemploy,4.3
1015,2008,Texas,Unemploy,4.8
1016,2009,Texas,Unemploy,7.6
1017,2010,Texas,Unemploy,8.1
1018,2011,Texas,Unemploy,7.8
1019,2012,Texas,Unemploy,6.7
1020,2013,Texas,Unemploy,6.3
1021,2014,Texas,Unemploy,5.1
1022,2015,Texas,Unemploy,4.4
1023,2005,Utah,Unemploy,4.1
1024,2006,Utah,Unemploy,3.0
1025,2007,Utah,Unemploy,2.6
1026,2008,Utah,Unemploy,3.6
1027,2009,Utah,Unemploy,7.3
1028,2010,Utah,Unemploy,7.8
1029,2011,Utah,Unemploy,6.7
1030,2012,Utah,Unemploy,5.4
1031,2013,Utah,Unemploy,4.6
1032,2014,Utah,Unemploy,3.8
1033,2015,Utah,Unemploy,3.6
1034,2005,Vermont,Unemploy,3.5
1035,2006,Vermont,Unemploy,3.7
1036,2007,Vermont,Unemploy,4.0
1037,2008,Vermont,Unemploy,4.7
1038,2009,Vermont,Unemploy,6.6
1039,2010,Vermont,Unemploy,6.1
1040,2011,Vermont,Unemploy,5.5
1041,2012,Vermont,Unemploy,5.0
1042,2013,Vermont,Unemploy,4.4
1043,2014,Vermont,Unemploy,3.9
1044,2015,Vermont,Unemploy,3.6
1045,2005,Virginia,Unemploy,3.6
1046,2006,Virginia,Unemploy,3.1
1047,2007,Virginia,Unemploy,3.0
1048,2008,Virginia,Unemploy,3.9
1049,2009,Virginia,Unemploy,6.7
1050,2010,Virginia,Unemploy,7.1
1051,2011,Virginia,Unemploy,6.6
1052,2012,Virginia,Unemploy,6.1
1053,2013,Virginia,Unemploy,5.7
1054,2014,Virginia,Unemploy,5.2
1055,2015,Virginia,Unemploy,4.5
1056,2005,Washington,Unemploy,5.6
1057,2006,Washington,Unemploy,5.0
1058,2007,Washington,Unemploy,4.7
1059,2008,Washington,Unemploy,5.4
1060,2009,Washington,Unemploy,9.2
1061,2010,Washington,Unemploy,10.0
1062,2011,Washington,Unemploy,9.3
1063,2012,Washington,Unemploy,8.1
1064,2013,Washington,Unemploy,7.0
1065,2014,Washington,Unemploy,6.1
1066,2015,Washington,Unemploy,5.6
1067,2005,West Virginia,Unemploy,5.1
1068,2006,West Virginia,Unemploy,4.9
1069,2007,West Virginia,Unemploy,4.6
1070,2008,West Virginia,Unemploy,4.3
1071,2009,West Virginia,Unemploy,7.7
1072,2010,West Virginia,Unemploy,8.7
1073,2011,West Virginia,Unemploy,8.1
1074,2012,West Virginia,Unemploy,7.5
1075,2013,West Virginia,Unemploy,6.8
1076,2014,West Virginia,Unemploy,6.6
1077,2015,West Virginia,Unemploy,6.7
1078,2005,Wisconsin,Unemploy,4.7
1079,2006,Wisconsin,Unemploy,4.7
1080,2007,Wisconsin,Unemploy,4.9
1081,2008,Wisconsin,Unemploy,4.9
1082,2009,Wisconsin,Unemploy,8.6
1083,2010,Wisconsin,Unemploy,8.7
1084,2011,Wisconsin,Unemploy,7.8
1085,2012,Wisconsin,Unemploy,7.0
1086,2013,Wisconsin,Unemploy,6.7
1087,2014,Wisconsin,Unemploy,5.4
1088,2015,Wisconsin,Unemploy,4.6
1089,2005,Wyoming,Unemploy,3.6
1090,2006,Wyoming,Unemploy,3.2
1091,2007,Wyoming,Unemploy,2.8
1092,2008,Wyoming,Unemploy,3.1
1093,2009,Wyoming,Unemploy,6.3
1094,2010,Wyoming,Unemploy,6.4
1095,2011,Wyoming,Unemploy,5.8
1096,2012,Wyoming,Unemploy,5.3
1097,2013,Wyoming,Unemploy,4.7
1098,2014,Wyoming,Unemploy,4.1
1099,2015,Wyoming,Unemploy,4.3
1100,2005,Alabama,AvgHousehold,2.48
1101,2006,Alabama,AvgHousehold,2.5
1102,2007,Alabama,AvgHousehold,2.48
1103,2008,Alabama,AvgHousehold,2.5
1104,2009,Alabama,AvgHousehold,2.48
1105,2010,Alabama,AvgHousehold,2.57
1106,2011,Alabama,AvgHousehold,2.54
1107,2012,Alabama,AvgHousehold,2.55
1108,2013,Alabama,AvgHousehold,2.59
1109,2014,Alabama,AvgHousehold,2.57
1110,2015,Alabama,AvgHousehold,2.57
1111,2005,Alaska,AvgHousehold,2.75
1112,2006,Alaska,AvgHousehold,2.81
1113,2007,Alaska,AvgHousehold,2.8
1114,2008,Alaska,AvgHousehold,2.8
1115,2009,Alaska,AvgHousehold,2.86
1116,2010,Alaska,AvgHousehold,2.7
1117,2011,Alaska,AvgHousehold,2.71
1118,2012,Alaska,AvgHousehold,2.8
1119,2013,Alaska,AvgHousehold,2.88
1120,2014,Alaska,AvgHousehold,2.84
1121,2015,Alaska,AvgHousehold,2.84
1122,2005,Arizona,AvgHousehold,2.65
1123,2006,Arizona,AvgHousehold,2.72
1124,2007,Arizona,AvgHousehold,2.77
1125,2008,Arizona,AvgHousehold,2.81
1126,2009,Arizona,AvgHousehold,2.84
1127,2010,Arizona,AvgHousehold,2.69
1128,2011,Arizona,AvgHousehold,2.69
1129,2012,Arizona,AvgHousehold,2.68
1130,2013,Arizona,AvgHousehold,2.7
1131,2014,Arizona,AvgHousehold,2.71
1132,2015,Arizona,AvgHousehold,2.71
1133,2005,Arkansas,AvgHousehold,2.48
1134,2006,Arkansas,AvgHousehold,2.48
1135,2007,Arkansas,AvgHousehold,2.5
1136,2008,Arkansas,AvgHousehold,2.49
1137,2009,Arkansas,AvgHousehold,2.49
1138,2010,Arkansas,AvgHousehold,2.55
1139,2011,Arkansas,AvgHousehold,2.54
1140,2012,Arkansas,AvgHousehold,2.51
1141,2013,Arkansas,AvgHousehold,2.56
1142,2014,Arkansas,AvgHousehold,2.55
1143,2015,Arkansas,AvgHousehold,2.53
1144,2005,California,AvgHousehold,2.92
1145,2006,California,AvgHousehold,2.93
1146,2007,California,AvgHousehold,2.93
1147,2008,California,AvgHousehold,2.95
1148,2009,California,AvgHousehold,2.96
1149,2010,California,AvgHousehold,2.94
1150,2011,California,AvgHousehold,2.96
1151,2012,California,AvgHousehold,2.97
1152,2013,California,AvgHousehold,2.97
1153,2014,California,AvgHousehold,2.98
1154,2015,California,AvgHousehold,2.97
1155,2005,Colorado,AvgHousehold,2.51
1156,2006,Colorado,AvgHousehold,2.52
1157,2007,Colorado,AvgHousehold,2.56
1158,2008,Colorado,AvgHousehold,2.55
1159,2009,Colorado,AvgHousehold,2.57
1160,2010,Colorado,AvgHousehold,2.52
1161,2011,Colorado,AvgHousehold,2.53
1162,2012,Colorado,AvgHousehold,2.54
1163,2013,Colorado,AvgHousehold,2.57
1164,2014,Colorado,AvgHousehold,2.57
1165,2015,Colorado,AvgHousehold,2.57
1166,2005,Connecticut,AvgHousehold,2.56
1167,2006,Connecticut,AvgHousehold,2.56
1168,2007,Connecticut,AvgHousehold,2.56
1169,2008,Connecticut,AvgHousehold,2.55
1170,2009,Connecticut,AvgHousehold,2.57
1171,2010,Connecticut,AvgHousehold,2.55
1172,2011,Connecticut,AvgHousehold,2.56
1173,2012,Connecticut,AvgHousehold,2.56
1174,2013,Connecticut,AvgHousehold,2.6
1175,2014,Connecticut,AvgHousehold,2.57
1176,2015,Connecticut,AvgHousehold,2.59
1177,2005,Delaware,AvgHousehold,2.58
1178,2006,Delaware,AvgHousehold,2.59
1179,2007,Delaware,AvgHousehold,2.56
1180,2008,Delaware,AvgHousehold,2.58
1181,2009,Delaware,AvgHousehold,2.63
1182,2010,Delaware,AvgHousehold,2.66
1183,2011,Delaware,AvgHousehold,2.65
1184,2012,Delaware,AvgHousehold,2.62
1185,2013,Delaware,AvgHousehold,2.66
1186,2014,Delaware,AvgHousehold,2.6
1187,2015,Delaware,AvgHousehold,2.61
1188,2005,Florida,AvgHousehold,2.47
1189,2006,Florida,AvgHousehold,2.49
1190,2007,Florida,AvgHousehold,2.52
1191,2008,Florida,AvgHousehold,2.54
1192,2009,Florida,AvgHousehold,2.59
1193,2010,Florida,AvgHousehold,2.62
1194,2011,Florida,AvgHousehold,2.62
1195,2012,Florida,AvgHousehold,2.62
1196,2013,Florida,AvgHousehold,2.65
1197,2014,Florida,AvgHousehold,2.66
1198,2015,Florida,AvgHousehold,2.66
1199,2005,Georgia,AvgHousehold,2.66
1200,2006,Georgia,AvgHousehold,2.69
1201,2007,Georgia,AvgHousehold,2.72
1202,2008,Georgia,AvgHousehold,2.71
1203,2009,Georgia,AvgHousehold,2.75
1204,2010,Georgia,AvgHousehold,2.72
1205,2011,Georgia,AvgHousehold,2.74
1206,2012,Georgia,AvgHousehold,2.73
1207,2013,Georgia,AvgHousehold,2.74
1208,2014,Georgia,AvgHousehold,2.74
1209,2015,Georgia,AvgHousehold,2.72
1210,2005,Hawaii,AvgHousehold,2.88
1211,2006,Hawaii,AvgHousehold,2.88
1212,2007,Hawaii,AvgHousehold,2.84
1213,2008,Hawaii,AvgHousehold,2.87
1214,2009,Hawaii,AvgHousehold,2.82
1215,2010,Hawaii,AvgHousehold,2.96
1216,2011,Hawaii,AvgHousehold,2.97
1217,2012,Hawaii,AvgHousehold,3.01
1218,2013,Hawaii,AvgHousehold,3.02
1219,2014,Hawaii,AvgHousehold,3.05
1220,2015,Hawaii,AvgHousehold,3.11
1221,2005,Idaho,AvgHousehold,2.62
1222,2006,Idaho,AvgHousehold,2.61
1223,2007,Idaho,AvgHousehold,2.61
1224,2008,Idaho,AvgHousehold,2.63
1225,2009,Idaho,AvgHousehold,2.71
1226,2010,Idaho,AvgHousehold,2.67
1227,2011,Idaho,AvgHousehold,2.68
1228,2012,Idaho,AvgHousehold,2.69
1229,2013,Idaho,AvgHousehold,2.69
1230,2014,Idaho,AvgHousehold,2.71
1231,2015,Idaho,AvgHousehold,2.72
1232,2005,Illinois,AvgHousehold,2.65
1233,2006,Illinois,AvgHousehold,2.65
1234,2007,Illinois,AvgHousehold,2.63
1235,2008,Illinois,AvgHousehold,2.63
1236,2009,Illinois,AvgHousehold,2.64
1237,2010,Illinois,AvgHousehold,2.64
1238,2011,Illinois,AvgHousehold,2.65
1239,2012,Illinois,AvgHousehold,2.64
1240,2013,Illinois,AvgHousehold,2.63
1241,2014,Illinois,AvgHousehold,2.64
1242,2015,Illinois,AvgHousehold,2.62
1243,2005,Indiana,AvgHousehold,2.49
1244,2006,Indiana,AvgHousehold,2.52
1245,2007,Indiana,AvgHousehold,2.5
1246,2008,Indiana,AvgHousehold,2.49
1247,2009,Indiana,AvgHousehold,2.52
1248,2010,Indiana,AvgHousehold,2.55
1249,2011,Indiana,AvgHousehold,2.57
1250,2012,Indiana,AvgHousehold,2.56
1251,2013,Indiana,AvgHousehold,2.55
1252,2014,Indiana,AvgHousehold,2.56
1253,2015,Indiana,AvgHousehold,2.56
1254,2005,Iowa,AvgHousehold,2.38
1255,2006,Iowa,AvgHousehold,2.38
1256,2007,Iowa,AvgHousehold,2.37
1257,2008,Iowa,AvgHousehold,2.38
1258,2009,Iowa,AvgHousehold,2.37
1259,2010,Iowa,AvgHousehold,2.41
1260,2011,Iowa,AvgHousehold,2.44
1261,2012,Iowa,AvgHousehold,2.42
1262,2013,Iowa,AvgHousehold,2.42
1263,2014,Iowa,AvgHousehold,2.42
1264,2015,Iowa,AvgHousehold,2.42
1265,2005,Kansas,AvgHousehold,2.48
1266,2006,Kansas,AvgHousehold,2.46
1267,2007,Kansas,AvgHousehold,2.47
1268,2008,Kansas,AvgHousehold,2.45
1269,2009,Kansas,AvgHousehold,2.48
1270,2010,Kansas,AvgHousehold,2.52
1271,2011,Kansas,AvgHousehold,2.53
1272,2012,Kansas,AvgHousehold,2.52
1273,2013,Kansas,AvgHousehold,2.53
1274,2014,Kansas,AvgHousehold,2.55
1275,2015,Kansas,AvgHousehold,2.55
1276,2005,Kentucky,AvgHousehold,2.45
1277,2006,Kentucky,AvgHousehold,2.48
1278,2007,Kentucky,AvgHousehold,2.49
1279,2008,Kentucky,AvgHousehold,2.46
1280,2009,Kentucky,AvgHousehold,2.47
1281,2010,Kentucky,AvgHousehold,2.51
1282,2011,Kentucky,AvgHousehold,2.54
1283,2012,Kentucky,AvgHousehold,2.49
1284,2013,Kentucky,AvgHousehold,2.5
1285,2014,Kentucky,AvgHousehold,2.5
1286,2015,Kentucky,AvgHousehold,2.5
1287,2005,Louisiana,AvgHousehold,2.62
1288,2006,Louisiana,AvgHousehold,2.66
1289,2007,Louisiana,AvgHousehold,2.61
1290,2008,Louisiana,AvgHousehold,2.64
1291,2009,Louisiana,AvgHousehold,2.59
1292,2010,Louisiana,AvgHousehold,2.61
1293,2011,Louisiana,AvgHousehold,2.61
1294,2012,Louisiana,AvgHousehold,2.6
1295,2013,Louisiana,AvgHousehold,2.6
1296,2014,Louisiana,AvgHousehold,2.63
1297,2015,Louisiana,AvgHousehold,2.61
1298,2005,Maine,AvgHousehold,2.37
1299,2006,Maine,AvgHousehold,2.34
1300,2007,Maine,AvgHousehold,2.35
1301,2008,Maine,AvgHousehold,2.36
1302,2009,Maine,AvgHousehold,2.35
1303,2010,Maine,AvgHousehold,2.37
1304,2011,Maine,AvgHousehold,2.34
1305,2012,Maine,AvgHousehold,2.33
1306,2013,Maine,AvgHousehold,2.36
1307,2014,Maine,AvgHousehold,2.35
1308,2015,Maine,AvgHousehold,2.37
1309,2005,Maryland,AvgHousehold,2.62
1310,2006,Maryland,AvgHousehold,2.62
1311,2007,Maryland,AvgHousehold,2.63
1312,2008,Maryland,AvgHousehold,2.62
1313,2009,Maryland,AvgHousehold,2.65
1314,2010,Maryland,AvgHousehold,2.65
1315,2011,Maryland,AvgHousehold,2.67
1316,2012,Maryland,AvgHousehold,2.66
1317,2013,Maryland,AvgHousehold,2.68
1318,2014,Maryland,AvgHousehold,2.7
1319,2015,Maryland,AvgHousehold,2.69
1320,2005,Massachusetts,AvgHousehold,2.53
1321,2006,Massachusetts,AvgHousehold,2.54
1322,2007,Massachusetts,AvgHousehold,2.55
1323,2008,Massachusetts,AvgHousehold,2.53
1324,2009,Massachusetts,AvgHousehold,2.56
1325,2010,Massachusetts,AvgHousehold,2.51
1326,2011,Massachusetts,AvgHousehold,2.51
1327,2012,Massachusetts,AvgHousehold,2.54
1328,2013,Massachusetts,AvgHousehold,2.54
1329,2014,Massachusetts,AvgHousehold,2.55
1330,2015,Massachusetts,AvgHousehold,2.56
1331,2005,Michigan,AvgHousehold,2.54
1332,2006,Michigan,AvgHousehold,2.54
1333,2007,Michigan,AvgHousehold,2.55
1334,2008,Michigan,AvgHousehold,2.56
1335,2009,Michigan,AvgHousehold,2.54
