,state,year,population,113 Cause Name,measure,value,Age-adjusted Death Rate
246,Michigan,2005,"10,051,137",Chronic lower respiratory diseases (J40-J47),CLRD,44.43278407209055,43.4
247,Michigan,2005,"10,051,137",Diabetes mellitus (E10-E14),Diabetes,28.275408045875807,27.3
248,Michigan,2005,"10,051,137","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,250.0015669868991,241.3
249,Michigan,2005,"10,051,137",Influenza and pneumonia (J09-J18),Influenza and pneumonia,19.400790179260316,18.9
250,Michigan,2005,"10,051,137","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.0236284710874,11
251,Michigan,2005,"10,051,137",Malignant neoplasms (C00-C97),Cancer,199.91768095490093,192.6
252,Michigan,2005,"10,051,137","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,16.72447604683928,16.2
253,Minnesota,2005,"5,119,598","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,37.54201013438946,36.2
254,Minnesota,2005,"5,119,598",All Causes,All causes,733.1630335038025,698.6
255,Minnesota,2005,"5,119,598",Alzheimer's disease (G30),Alzheimer's disease,25.78327438990327,23.5
256,Minnesota,2005,"5,119,598",Cerebrovascular diseases (I60-I69),Stroke,46.46849225271203,43.5
257,Minnesota,2005,"5,119,598",Chronic lower respiratory diseases (J40-J47),CLRD,38.38191983042419,37.4
258,Minnesota,2005,"5,119,598",Diabetes mellitus (E10-E14),Diabetes,24.572241804922964,23.6
259,Minnesota,2005,"5,119,598","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,154.8168430411919,145.4
260,Minnesota,2005,"5,119,598",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.52473494989255,15.1
261,Minnesota,2005,"5,119,598","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.684432644906886,10.5
262,Minnesota,2005,"5,119,598",Malignant neoplasms (C00-C97),Cancer,172.3377499561489,169
263,Minnesota,2005,"5,119,598","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.067432247610066,12.3
264,Mississippi,2005,"2,905,943","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,66.62209134866032,67.1
265,Mississippi,2005,"2,905,943",All Causes,All causes,1004.6996792435365,"1,028.70"
266,Mississippi,2005,"2,905,943",Alzheimer's disease (G30),Alzheimer's disease,24.81122306941327,26.6
267,Mississippi,2005,"2,905,943",Cerebrovascular diseases (I60-I69),Stroke,55.81664884686314,58
268,Mississippi,2005,"2,905,943",Chronic lower respiratory diseases (J40-J47),CLRD,50.68922549409951,52
269,Mississippi,2005,"2,905,943",Diabetes mellitus (E10-E14),Diabetes,23.297084629670987,23.5
270,Mississippi,2005,"2,905,943","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,297.2184932739562,306.4
271,Mississippi,2005,"2,905,943",Influenza and pneumonia (J09-J18),Influenza and pneumonia,22.19589303713115,23.5
272,Mississippi,2005,"2,905,943","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.49164212787381,12.7
273,Mississippi,2005,"2,905,943",Malignant neoplasms (C00-C97),Cancer,208.71021902356654,208.9
274,Mississippi,2005,"2,905,943","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,22.952962257002287,23.7
275,Missouri,2005,"5,790,300","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,49.185707130891316,47.8
276,Missouri,2005,"5,790,300",All Causes,All causes,943.9234581973301,873.3
277,Missouri,2005,"5,790,300",Alzheimer's disease (G30),Alzheimer's disease,28.23687891819077,25.6
278,Missouri,2005,"5,790,300",Cerebrovascular diseases (I60-I69),Stroke,57.80356803619847,52.9
279,Missouri,2005,"5,790,300",Chronic lower respiratory diseases (J40-J47),CLRD,53.278759304353834,49.2
280,Missouri,2005,"5,790,300",Diabetes mellitus (E10-E14),Diabetes,26.75163635735627,24.8
281,Missouri,2005,"5,790,300","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,258.6049082085557,236.8
282,Missouri,2005,"5,790,300",Influenza and pneumonia (J09-J18),Influenza and pneumonia,26.37169058598,24
283,Missouri,2005,"5,790,300","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.555480717752102,12.5
284,Missouri,2005,"5,790,300",Malignant neoplasms (C00-C97),Cancer,214.47938794190284,198
285,Missouri,2005,"5,790,300","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,19.964423259589314,18.4
286,Montana,2005,"940,102","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,55.73863261646076,53.2
287,Montana,2005,"940,102",All Causes,All causes,907.1356086892698,807.1
288,Montana,2005,"940,102",Alzheimer's disease (G30),Alzheimer's disease,28.40117348968516,24.6
289,Montana,2005,"940,102",Cerebrovascular diseases (I60-I69),Stroke,55.52588974387885,48.6
290,Montana,2005,"940,102",Chronic lower respiratory diseases (J40-J47),CLRD,61.69543304875428,54.9
291,Montana,2005,"940,102",Diabetes mellitus (E10-E14),Diabetes,30.315859342922362,26.7
292,Montana,2005,"940,102","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,197.31901431972273,172.2
293,Montana,2005,"940,102",Influenza and pneumonia (J09-J18),Influenza and pneumonia,22.657115929973553,19.5
294,Montana,2005,"940,102","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,21.912515875936865,21.7
295,Montana,2005,"940,102",Malignant neoplasms (C00-C97),Cancer,208.06252938510926,184.2
296,Montana,2005,"940,102","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,11.594486555714166,10.3
297,Nebraska,2005,"1,761,497","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,39.966006186783176,37.4
298,Nebraska,2005,"1,761,497",All Causes,All causes,849.4479411545975,757.8
299,Nebraska,2005,"1,761,497",Alzheimer's disease (G30),Alzheimer's disease,26.852160406744947,22.3
300,Nebraska,2005,"1,761,497",Cerebrovascular diseases (I60-I69),Stroke,55.97511661955712,48.4
301,Nebraska,2005,"1,761,497",Chronic lower respiratory diseases (J40-J47),CLRD,53.87463049894493,48.7
302,Nebraska,2005,"1,761,497",Diabetes mellitus (E10-E14),Diabetes,25.48968292310461,23.3
303,Nebraska,2005,"1,761,497","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,206.64241835211755,179.4
304,Nebraska,2005,"1,761,497",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.004861206121838,17.7
305,Nebraska,2005,"1,761,497","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.61597039336428,10.9
306,Nebraska,2005,"1,761,497",Malignant neoplasms (C00-C97),Cancer,190.46299823388856,175.5
307,Nebraska,2005,"1,761,497","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.908624312161757,12.3
308,Nevada,2005,"2,432,143","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,45.392067818380745,47
309,Nevada,2005,"2,432,143",All Causes,All causes,782.3964298151877,904.8
310,Nevada,2005,"2,432,143",Alzheimer's disease (G30),Alzheimer's disease,12.745961072190246,18.1
311,Nevada,2005,"2,432,143",Cerebrovascular diseases (I60-I69),Stroke,38.85462326845091,48.2
312,Nevada,2005,"2,432,143",Chronic lower respiratory diseases (J40-J47),CLRD,50.449336243798165,60.4
313,Nevada,2005,"2,432,143",Diabetes mellitus (E10-E14),Diabetes,13.814977162115879,15.3
314,Nevada,2005,"2,432,143","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,209.4449216185068,246.7
315,Nevada,2005,"2,432,143",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.666665570239907,23.1
316,Nevada,2005,"2,432,143","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.735681660165543,19.8
317,Nevada,2005,"2,432,143",Malignant neoplasms (C00-C97),Cancer,174.24962265787826,191
318,Nevada,2005,"2,432,143","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.008809514901056,22
319,New Hampshire,2005,"1,298,492","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,36.734920199739385,36.3
320,New Hampshire,2005,"1,298,492",All Causes,All causes,785.064520998204,766.7
321,New Hampshire,2005,"1,298,492",Alzheimer's disease (G30),Alzheimer's disease,28.956666656398344,28.3
322,New Hampshire,2005,"1,298,492",Cerebrovascular diseases (I60-I69),Stroke,38.27516842614356,37.7
323,New Hampshire,2005,"1,298,492",Chronic lower respiratory diseases (J40-J47),CLRD,48.517819131731265,48.2
324,New Hampshire,2005,"1,298,492",Diabetes mellitus (E10-E14),Diabetes,23.873847509264593,23.4
325,New Hampshire,2005,"1,298,492","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,194.84140064012715,189.8
326,New Hampshire,2005,"1,298,492",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.024388290416884,20.8
327,New Hampshire,2005,"1,298,492","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.476010633873754,12
328,New Hampshire,2005,"1,298,492",Malignant neoplasms (C00-C97),Cancer,196.30463645521112,189.8
329,New Hampshire,2005,"1,298,492","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.323147158396047,13.1
330,New Jersey,2005,"8,651,974","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,29.600181415246972,28.8
331,New Jersey,2005,"8,651,974",All Causes,All causes,831.7523839068402,772.4
332,New Jersey,2005,"8,651,974",Alzheimer's disease (G30),Alzheimer's disease,20.977871639466322,19
333,New Jersey,2005,"8,651,974",Cerebrovascular diseases (I60-I69),Stroke,41.77081438293735,38.5
334,New Jersey,2005,"8,651,974",Chronic lower respiratory diseases (J40-J47),CLRD,36.38476028707437,34
335,New Jersey,2005,"8,651,974",Diabetes mellitus (E10-E14),Diabetes,29.357462239253145,27.3
336,New Jersey,2005,"8,651,974","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,238.73164667392666,219.1
337,New Jersey,2005,"8,651,974",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.920537671518662,17.3
338,New Jersey,2005,"8,651,974","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,6.195118015842397,6.1
339,New Jersey,2005,"8,651,974",Malignant neoplasms (C00-C97),Cancer,198.4633795709511,185
340,New Jersey,2005,"8,651,974","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.458215431530423,17.1
341,New Mexico,2005,"1,932,274","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,65.57041082165365,67
342,New Mexico,2005,"1,932,274",All Causes,All causes,775.407628524733,800.1
343,New Mexico,2005,"1,932,274",Alzheimer's disease (G30),Alzheimer's disease,16.92306577638575,18.7
344,New Mexico,2005,"1,932,274",Cerebrovascular diseases (I60-I69),Stroke,37.779321152176145,40.1
345,New Mexico,2005,"1,932,274",Chronic lower respiratory diseases (J40-J47),CLRD,44.248382993302194,46.2
346,New Mexico,2005,"1,932,274",Diabetes mellitus (E10-E14),Diabetes,30.792734363760005,31.4
347,New Mexico,2005,"1,932,274","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,177.7698193941439,186.3
348,New Mexico,2005,"1,932,274",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.26863063933997,19.4
349,New Mexico,2005,"1,932,274","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,17.699353197320878,17.8
350,New Mexico,2005,"1,932,274",Malignant neoplasms (C00-C97),Cancer,162.55458594381543,162.9
351,New Mexico,2005,"1,932,274","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.36884624023301,13
352,New York,2005,"19,132,610","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,24.277921308174893,23.3
353,New York,2005,"19,132,610",All Causes,All causes,796.686913076679,738
354,New York,2005,"19,132,610",Alzheimer's disease (G30),Alzheimer's disease,10.793090958316718,9.7
355,New York,2005,"19,132,610",Cerebrovascular diseases (I60-I69),Stroke,34.61106456463598,31.7
356,New York,2005,"19,132,610",Chronic lower respiratory diseases (J40-J47),CLRD,35.63549353695079,33.2
357,New York,2005,"19,132,610",Diabetes mellitus (E10-E14),Diabetes,21.173274320649405,19.7
358,New York,2005,"19,132,610","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,271.70887819278187,248.3
359,New York,2005,"19,132,610",Influenza and pneumonia (J09-J18),Influenza and pneumonia,28.85649161301046,26.3
360,New York,2005,"19,132,610","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,6.214520653481151,6
361,New York,2005,"19,132,610",Malignant neoplasms (C00-C97),Cancer,185.8397782633943,173.4
362,New York,2005,"19,132,610","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.334961095219105,11.4
363,North Carolina,2005,"8,705,407","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,47.36136977857555,47.9
364,North Carolina,2005,"8,705,407",All Causes,All causes,857.3751922224889,881.3
365,North Carolina,2005,"8,705,407",Alzheimer's disease (G30),Alzheimer's disease,27.76435380907521,30.5
366,North Carolina,2005,"8,705,407",Cerebrovascular diseases (I60-I69),Stroke,55.838859688007695,59
367,North Carolina,2005,"8,705,407",Chronic lower respiratory diseases (J40-J47),CLRD,47.6600347347344,49.2
368,North Carolina,2005,"8,705,407",Diabetes mellitus (E10-E14),Diabetes,25.972364072122076,26.2
369,North Carolina,2005,"8,705,407","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,204.06857485238774,211.7
370,North Carolina,2005,"8,705,407",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.02141806810411,22.5
371,North Carolina,2005,"8,705,407","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.590497721703306,11.5
372,North Carolina,2005,"8,705,407",Malignant neoplasms (C00-C97),Cancer,192.11048949233506,191.2
373,North Carolina,2005,"8,705,407","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.93138448322979,18.6
374,North Dakota,2005,"646,089","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,44.42112464381842,39.7
375,North Dakota,2005,"646,089",All Causes,All causes,889.0416026275018,716.3
376,North Dakota,2005,"646,089",Alzheimer's disease (G30),Alzheimer's disease,44.42112464381842,31.5
377,North Dakota,2005,"646,089",Cerebrovascular diseases (I60-I69),Stroke,56.958097104268916,43
378,North Dakota,2005,"646,089",Chronic lower respiratory diseases (J40-J47),CLRD,42.09946307706833,34.4
379,North Dakota,2005,"646,089",Diabetes mellitus (E10-E14),Diabetes,31.57459730780125,26.2
380,North Dakota,2005,"646,089","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,234.02348592840923,181.3
381,North Dakota,2005,"646,089",Influenza and pneumonia (J09-J18),Influenza and pneumonia,26.621719298734384,19.5
382,North Dakota,2005,"646,089","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.239524276067229,13.7
383,North Dakota,2005,"646,089",Malignant neoplasms (C00-C97),Cancer,201.52022399390796,170.5
384,North Dakota,2005,"646,089","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,10.370088331483743,7.9
385,Ohio,2005,"11,463,320","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,38.714787688034534,37.7
386,Ohio,2005,"11,463,320",All Causes,All causes,951.129341237966,879.1
387,Ohio,2005,"11,463,320",Alzheimer's disease (G30),Alzheimer's disease,30.340250468450677,27.7
388,Ohio,2005,"11,463,320",Cerebrovascular diseases (I60-I69),Stroke,54.77470750184065,50.2
389,Ohio,2005,"11,463,320",Chronic lower respiratory diseases (J40-J47),CLRD,57.400473859231006,52.8
390,Ohio,2005,"11,463,320",Diabetes mellitus (E10-E14),Diabetes,33.09686896989703,30.5
391,Ohio,2005,"11,463,320","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,253.00698227040684,231.9
392,Ohio,2005,"11,463,320",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.075918669286036,19.4
393,Ohio,2005,"11,463,320","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.698181678606197,11.5
394,Ohio,2005,"11,463,320",Malignant neoplasms (C00-C97),Cancer,215.48731083141706,198.1
395,Ohio,2005,"11,463,320","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,16.592051866300512,15.2
396,Oklahoma,2005,"3,548,597","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,56.50120315155539,56.1
397,Oklahoma,2005,"3,548,597",All Causes,All causes,1019.5578703357975,981.4
398,Oklahoma,2005,"3,548,597",Alzheimer's disease (G30),Alzheimer's disease,28.518313012156636,28
399,Oklahoma,2005,"3,548,597",Cerebrovascular diseases (I60-I69),Stroke,62.98263792704553,60.9
400,Oklahoma,2005,"3,548,597",Chronic lower respiratory diseases (J40-J47),CLRD,66.7305980363507,63.6
401,Oklahoma,2005,"3,548,597",Diabetes mellitus (E10-E14),Diabetes,34.295244007702195,32.6
402,Oklahoma,2005,"3,548,597","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,283.013258479337,272.4
403,Oklahoma,2005,"3,548,597",Influenza and pneumonia (J09-J18),Influenza and pneumonia,26.714783335498506,26.1
404,Oklahoma,2005,"3,548,597","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.710038925242849,14.8
405,Oklahoma,2005,"3,548,597",Malignant neoplasms (C00-C97),Cancer,209.82940581869397,198
406,Oklahoma,2005,"3,548,597","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.893605275549744,15.3
407,Oregon,2005,"3,613,202","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,40.656459284590234,38.8
408,Oregon,2005,"3,613,202",All Causes,All causes,860.4833053895132,787.6
409,Oregon,2005,"3,613,202",Alzheimer's disease (G30),Alzheimer's disease,34.290914263857935,30.5
410,Oregon,2005,"3,613,202",Cerebrovascular diseases (I60-I69),Stroke,63.35101109763584,57.2
411,Oregon,2005,"3,613,202",Chronic lower respiratory diseases (J40-J47),CLRD,50.84133131776192,47
412,Oregon,2005,"3,613,202",Diabetes mellitus (E10-E14),Diabetes,31.800048820962683,29.3
413,Oregon,2005,"3,613,202","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,187.94963580779597,169.7
414,Oregon,2005,"3,613,202",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.993237577085367,15.2
415,Oregon,2005,"3,613,202","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.498718311348219,14.9
416,Oregon,2005,"3,613,202",Malignant neoplasms (C00-C97),Cancer,202.7564470516733,186.5
417,Oregon,2005,"3,613,202","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,8.16450339615665,7.4
418,Pennsylvania,2005,"12,449,990","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,43.743007022495604,40.8
419,Pennsylvania,2005,"12,449,990",All Causes,All causes,1040.418506360246,844.4
420,Pennsylvania,2005,"12,449,990",Alzheimer's disease (G30),Alzheimer's disease,27.5421907969404,20.7
421,Pennsylvania,2005,"12,449,990",Cerebrovascular diseases (I60-I69),Stroke,61.44583248661244,48
422,Pennsylvania,2005,"12,449,990",Chronic lower respiratory diseases (J40-J47),CLRD,49.38959790329149,39.3
